D_NAT,M일HAP,Q7A,Q7a_dk,Q7a2,Q7a3,Q7a4,Q7a5,Q7a6,Q7a7,Q7a8,D_GUB,D_MOK,총액1인TOT_개별국제교통비제외2,C문화서1인대체,C오락및1인대체,C미용서1인대체,weight,동행자유형,국가명,여가체험비율,log_총액,year
7,5,2,,,,,,,7.0,,2,1,451.697,1,1,1,583.0691741460131,직장동료,베트남,0.00664162037826242,6.113011601062236,2024
4,22,2,,2.0,,,,,,,1,2,1763.2807939287798,3,1,2,1097.0676134453,가족,미국,0.0034027478894222813,7.474931440236813,2024
1,4,2,,,,,,6.0,,,1,1,557.0925619834711,1,1,1,2208.8429511279396,친구,중국,0.005385101515839319,6.3227314056245385,2024
4,5,1,1.0,,,,,,,,1,1,368.9583333333333,3,1,1,943.325715831946,혼자,미국,0.01355166572557877,5.910683719868988,2024
7,7,2,,,,,5.0,,,,1,2,834.432,1,1,1,578.607432990067,가족,베트남,0.0035952600092038654,6.7267512538620196,2024
1,15,1,1.0,,,,,,,,1,2,3470.1578424414483,1,1,1,1673.3447283727699,혼자,중국,0.0008645139893375379,8.151955359641656,2024
16,6,1,1.0,,,,,,,,1,1,318.48838951310853,2,1,1,355.691968617588,혼자,영국,0.01255932753503206,5.763586020699757,2024
1,4,1,1.0,,,,,,,,1,1,572.1375,1,1,1,2208.8429511279396,혼자,중국,0.005243494789277053,6.349379347107431,2024
7,6,2,,,,,5.0,,,,1,1,3881.8265850000007,1,1,1,578.607432990067,가족,베트남,0.0007728320506620466,8.2640610911701,2024
1,6,2,,2.0,,,,,,,1,1,2427.623854447439,1,1,1,1598.75656477828,가족,중국,0.00123577628984983,7.794668220263495,2024
1,3,1,1.0,,,,,,,,1,1,1668.307042253521,4,1,1,2208.8429511279396,혼자,중국,0.0035964602726218198,7.41956464406804,2024
7,6,2,,2.0,,,,,,,1,2,3797.03835,1,1,1,578.607432990067,가족,베트남,0.0007900894653855682,8.241976660259807,2024
7,7,1,1.0,,,,,,,,1,2,2211.867,1,1,1,702.458866518141,혼자,베트남,0.001356320248911892,7.701592234252272,2024
1,5,1,1.0,,,,,,,,1,1,993.2557321225879,4,1,1,2208.8429511279396,혼자,중국,0.006040740371241551,6.9009881657554155,2024
7,7,2,,2.0,,,,,,,1,1,3096.6138,1,1,1,1184.5456419162401,가족,베트남,0.0009688001777942086,8.038064470873485,2024
7,6,2,,,,,,6.0,,,1,1,3059.74935,1,1,1,1048.29458654576,친구,베트남,0.000980472469092934,8.02608827982677,2024
1,3,1,1.0,,,,,,,,1,1,517.7592592592592,4,1,1,1879.96059540867,혼자,중국,0.011588397296040632,6.249510383764763,2024
4,12,2,,2.0,,4.0,,,,,1,2,2660.2316602316605,3,1,1,1097.0676134453,가족,미국,0.0018795355587808416,7.886168488296258,2024
4,6,2,,,3.0,,,,,,1,1,1524.5901639344263,2,1,1,999.856206338333,가족,미국,0.0026236559139784944,7.329480907962082,2024
1,4,1,1.0,,,,,,,,1,1,1679.1173633440517,1,1,4,2208.8429511279396,혼자,중국,0.003573305911178645,7.426023555375546,2024
1,4,1,1.0,,,,,,,,1,1,377.0408045977012,1,1,1,1577.75304615304,혼자,중국,0.007956698488379713,5.93235341659819,2024
5,5,2,,2.0,,4.0,,,,,1,1,1661.3999999999999,1,1,1,801.899866016425,가족,홍콩,0.001805706031058144,7.415415899404971,2024
7,5,2,,,,,,6.0,,,1,1,1116.992835,1,1,1,1048.29458654576,친구,베트남,0.0026857826711126575,7.018395384545494,2024
5,6,1,1.0,,,,,,,,1,1,1351.4373134328357,1,1,1,570.207642966383,혼자,홍콩,0.002219858790475149,7.208923981683204,2024
5,4,2,,,,,,6.0,,,1,1,870.7485561497326,1,1,1,662.73142133299,친구,홍콩,0.0034453114837943236,6.769353251076183,2024
4,9,2,,,,,5.0,,,,1,1,595.0,1,1,1,619.751775100665,가족,미국,0.005042016806722689,6.38856140554563,2024
3,5,2,,2.0,,,,,,,3,1,2377.5,1,1,1,1195.36312995279,가족,대만,0.0012618296529968455,7.773804794419545,2024
3,4,2,,,,,,6.0,,,1,1,811.8267179769106,1,3,1,796.446724041198,친구,대만,0.0061589497971440334,6.699286915882069,2024
3,5,2,,,,,5.0,,,,1,1,916.264893617021,1,1,4,996.912450604315,가족,대만,0.0065483246622213935,6.820305508039579,2024
10,9,2,,,,,5.0,,,,1,1,702.1636615811375,1,1,1,895.3724752618709,가족,싱가포르,0.00427250819736894,6.5541665130092674,2024
6,4,2,,,,,,6.0,,,1,1,1092.0,1,1,1,423.636306796437,친구,태국,0.0027472527472527475,6.9957661563048505,2024
6,7,2,,,,4.0,,,,,1,2,1022.0,1,1,1,487.24118322620103,가족,태국,0.0029354207436399216,6.92951677076365,2024
6,4,2,,2.0,,,,,,,1,1,1456.0,1,3,1,588.513074976529,가족,태국,0.003434065934065934,7.283448228756631,2024
6,3,2,,,,,,6.0,,,1,1,1344.0,1,1,1,460.19385136779897,친구,태국,0.002232142857142857,7.203405521083095,2024
16,10,2,,,3.0,,5.0,,,,1,1,1519.6441471571904,2,1,4,147.228139754621,가족,영국,0.0046063415656191296,7.326231472719054,2024
6,4,2,,,,,,6.0,,,1,1,1260.0,1,1,1,460.19385136779897,친구,태국,0.002380952380952381,7.138866999945524,2024
6,4,2,,,3.0,,,,,,1,1,588.0,1,1,1,422.847945025922,가족,태국,0.00510204081632653,6.376726947898627,2024
6,4,2,,,3.0,,,,,,1,2,1176.0,1,1,1,526.348871425274,가족,태국,0.002551020408163265,7.069874128458572,2024
2,4,2,,,,,,6.0,,,1,1,790.5065996228788,2,1,1,2492.91851101235,친구,일본,0.005060046306897692,6.67267400528372,2024
18,6,1,1.0,,,,,,,,1,1,1951.715661218425,3,1,1,270.866685907026,혼자,독일,0.002561848582430588,7.576464091003396,2024
18,13,2,,,,,5.0,,,,1,1,1238.588755868545,2,1,1,433.42299190906,가족,독일,0.0032294819253344906,7.121727910365342,2024
18,7,1,1.0,,,,,,,,1,1,865.9967398119123,2,1,1,433.42299190906,혼자,독일,0.004618955033097201,6.763881143903977,2024
10,8,2,,2.0,,4.0,,,,,1,1,923.1800000000003,2,3,1,431.581229759065,가족,싱가포르,0.006499274247709004,6.827824231741009,2024
18,7,1,1.0,,,,,,,,1,2,508.20120000000003,1,1,1,256.667834760948,혼자,독일,0.005903173782352344,6.230877432158365,2024
18,44,1,1.0,,,,,,,,1,2,1984.0127819548877,1,1,1,270.866685907026,혼자,독일,0.0015120870325462518,7.59287673034165,2024
18,16,2,,2.0,,,5.0,,,,1,1,689.1288461538461,1,1,1,433.42299190906,가족,독일,0.004353322338403838,6.535428258107908,2024
18,15,2,,2.0,,,,,,,1,2,1055.4961497824736,2,1,1,270.866685907026,가족,독일,0.0037896869645847185,6.961766219515236,2024
2,3,2,,,,,5.0,,,,2,1,1188.0,2,1,4,1353.03992941678,가족,일본,0.005892255892255892,7.080026499922591,2024
2,5,2,,,,,,6.0,,,1,1,658.2305630026809,1,1,1,2870.5627026094403,친구,일본,0.0045576735092864125,6.489555269649802,2024
18,8,2,,2.0,,,,,,,1,1,594.8843478260869,4,1,1,256.667834760948,가족,독일,0.010085994062419149,6.388367013251138,2024
6,5,2,,2.0,,,,,,,1,1,728.0,1,1,1,422.847945025922,가족,태국,0.004120879120879121,6.590301048196686,2024
6,3,2,,,,,,6.0,,,1,1,868.0,1,1,1,423.636306796437,친구,태국,0.0034562211981566822,6.7661917146603505,2024
18,4,2,,,,,,6.0,,,1,1,1074.9313131313131,1,1,1,437.318227881285,친구,독일,0.0027908759967749876,6.980012043758837,2024
6,85,1,1.0,,,,,,,,1,2,924.0,1,1,3,423.636306796437,혼자,태국,0.005411255411255411,6.828712071641684,2024
6,4,2,,,,,,6.0,,,1,1,750.0,3,1,1,423.636306796437,친구,태국,0.006666666666666667,6.620073206530356,2024
3,8,2,,,,,,6.0,,,1,1,1202.767237687366,2,1,1,996.912450604315,친구,대만,0.0033256642471331727,7.092380212372407,2024
3,6,2,,,,4.0,,,,,2,1,1125.3499999999997,2,1,1,1203.44288443879,가족,대만,0.0035544497267516783,7.0258493773646045,2024
6,83,1,1.0,,,,,,,,1,2,1120.0,1,1,1,422.847945025922,혼자,태국,0.0026785714285714286,7.02108396428914,2024
3,5,2,,,,,,6.0,,,1,1,3502.1909563409563,2,1,1,1237.43017498772,친구,대만,0.0011421421761019987,8.16114403915503,2024
16,15,2,,,,,,6.0,,,1,1,4061.4399999999996,1,1,1,147.228139754621,친구,영국,0.0007386542704065554,8.30929286951472,2024
4,1,2,,,,,,6.0,,,1,2,859.0909090909091,1,1,1,723.635224574445,친구,미국,0.003492063492063492,6.755874747689418,2024
3,8,2,,,,,5.0,,,,1,1,964.9559748427673,1,1,1,996.912450604315,가족,대만,0.0031089501264436738,6.872082478373681,2024
6,4,2,,,,4.0,,,,,1,1,756.0,1,1,1,544.914887189302,가족,태국,0.003968253968253968,6.628041376179533,2024
1,4,1,1.0,,,,,,,,1,1,1240.7887021475253,1,1,1,1577.75304615304,혼자,중국,0.0024178169859281253,7.12350250652391,2024
3,41,1,1.0,,,,,,,,1,2,951.0,1,1,1,1195.36312995279,혼자,대만,0.0031545741324921135,6.85751406254539,2024
16,14,2,,,,,,6.0,,,1,1,2691.365472312704,3,4,1,355.691968617588,친구,영국,0.0029724688386990267,7.897803954330413,2024
4,4,2,,2.0,,,,,,,1,1,720.4797047970479,1,1,1,1322.7335411998,가족,미국,0.004163892445582587,6.579917246822231,2024
6,5,2,,,,,,,7.0,,1,1,2716.0,1,1,1,487.24118322620103,직장동료,태국,0.0011045655375552283,7.906915488678587,2024
6,5,2,,,,4.0,,,,,1,2,952.0,1,1,1,544.914887189302,가족,태국,0.0031512605042016808,6.858565034791365,2024
5,6,2,,,,,5.0,,,,1,2,1714.9935483870968,1,1,1,521.572929502547,가족,홍콩,0.0017492777175875766,7.447164597719551,2024
4,10,2,,2.0,,,,,,,1,1,2401.4084507042253,2,1,1,974.5472790915701,가족,미국,0.0016656891495601173,7.783810698664393,2024
1,7,1,1.0,,,,,,,,1,1,5007.069999999999,1,1,1,1577.75304615304,혼자,중국,0.0005991527979437078,8.518606192659622,2024
1,5,2,,,,,,6.0,,,1,1,1381.8193548387096,1,1,1,1577.75304615304,친구,중국,0.002171050788581674,7.231156282932072,2024
1,5,2,,,,,,6.0,,,1,1,1650.4571642910723,1,1,1,1577.75304615304,친구,중국,0.001817678195415997,7.408807597785342,2024
1,5,2,,,,,,6.0,,,1,1,2143.361111111111,1,1,1,2208.8429511279396,친구,중국,0.001399670818159433,7.670130488562519,2024
4,9,2,,,3.0,,,,,,1,1,1649.9999999999998,3,1,1,999.856206338333,가족,미국,0.0030303030303030307,7.408530566894626,2024
4,9,2,,,3.0,,5.0,,,,3,1,2657.5,2,1,1,999.856206338333,가족,미국,0.0015051740357478834,7.885141110216103,2024
5,9,2,,,,,,6.0,,,1,1,2257.4381067961167,1,1,1,662.73142133299,친구,홍콩,0.0013289400896389443,7.721985868213687,2024
5,5,2,,,,,,6.0,,,1,1,1911.281741640606,1,1,1,521.572929502547,친구,홍콩,0.001569627300172323,7.555529364896394,2024
5,3,1,1.0,,,,,,,,1,1,6993.721875,1,1,1,801.899866016425,혼자,홍콩,0.00042895614861721964,8.852768150604428,2024
5,8,2,,2.0,,,,,,,1,1,573.1186046511626,2,1,1,570.207642966383,가족,홍콩,0.006979358142516872,6.3510926842154936,2024
2,3,2,,,,4.0,,,,,2,1,554.4,1,1,1,1646.41822435344,가족,일본,0.005411255411255412,6.3178864478756935,2024
5,8,2,,2.0,,,,,,,1,1,1082.9368421052632,1,1,1,686.3760381736159,가족,홍콩,0.00277024465634386,6.987431927761457,2024
5,3,1,1.0,,,,,,,,1,1,701.697365119197,1,3,1,801.899866016425,혼자,홍콩,0.007125578986819556,6.553502207255036,2024
5,5,2,,,,,,6.0,,,1,1,1412.7904628330998,1,1,1,521.572929502547,친구,홍콩,0.0021234571430953984,7.253322079284088,2024
5,5,2,,,,,,6.0,,,1,1,779.5799999999998,2,1,1,570.207642966383,친구,홍콩,0.005130967957105109,6.6587553131226995,2024
4,19,2,,2.0,,,,,,,1,1,2100.0,1,1,4,1097.0676134453,가족,미국,0.002857142857142857,7.649692623711514,2024
1,7,2,,,,,,6.0,,,1,1,704.9,1,1,1,2208.8429511279396,친구,중국,0.004255922825932757,6.55805594877983,2024
6,12,1,1.0,,,,,,,,1,1,1120.0,1,1,1,422.847945025922,혼자,태국,0.0026785714285714286,7.02108396428914,2024
5,5,2,,,3.0,,5.0,,,,3,1,1789.1999999999996,1,1,1,662.73142133299,가족,홍콩,0.0016767270288397052,7.489523871558693,2024
6,6,2,,2.0,,,,,,,1,1,784.0,1,1,1,460.19385136779897,가족,태국,0.003826530612244898,6.664409020350408,2024
1,8,1,1.0,,,,,,,,1,2,1385.839330543933,1,2,4,2208.8429511279396,혼자,중국,0.0050510905887283086,7.234061249901768,2024
6,4,2,,,,4.0,,,,,1,2,294.0,1,1,1,487.24118322620103,가족,태국,0.01020408163265306,5.683579767338681,2024
6,10,2,,,,4.0,,,,,1,1,1232.0,1,1,1,487.24118322620103,가족,태국,0.002435064935064935,7.116394144093465,2024
10,8,2,,2.0,,4.0,5.0,,,,1,1,671.3496259351621,1,3,1,334.80776740057297,가족,싱가포르,0.007447684197388519,6.509290053335516,2024
10,8,2,,,,4.0,,,,,1,1,950.8072289156627,1,1,1,431.581229759065,가족,싱가포르,0.0031552137055387303,6.8573113384395326,2024
10,7,2,,2.0,,4.0,,,,,3,1,2481.6666666666674,1,1,1,895.3724752618709,가족,싱가포르,0.0012088650100738746,7.81668565645,2024
1,8,1,1.0,,,,,,,,1,2,373.72950391644906,1,1,1,2439.1841415905697,혼자,중국,0.008027196056404153,5.923532284181648,2024
4,7,1,1.0,,,,,,,,1,1,1131.9419237749546,2,1,4,723.635224574445,혼자,미국,0.006184062850729518,7.031689953361299,2024
4,6,2,,,,,,6.0,,,1,1,1708.0753701211308,3,1,1,999.856206338333,친구,미국,0.002927271294618233,7.443122501080497,2024
2,3,2,,,,,,6.0,,,2,1,924.0,1,1,4,1646.41822435344,친구,일본,0.006493506493506494,6.828712071641684,2024
6,4,1,1.0,,,,,,,,1,1,2380.0,1,1,4,526.348871425274,혼자,태국,0.0025210084033613447,7.77485576666552,2024
1,5,1,1.0,,,,,,,,1,1,720.6834876543212,1,1,1,1598.75656477828,혼자,중국,0.004162715049521104,6.580200050129586,2024
10,8,2,,2.0,,4.0,5.0,,,,1,1,1769.9784390591587,1,1,1,539.095194760837,가족,싱가포르,0.0016949359007981282,7.478722644171173,2024
10,8,2,,,3.0,,5.0,,,,1,1,3001.4346246973364,1,1,1,514.90556887304,가족,싱가포르,0.0009995220203413621,8.006845661577575,2024
10,7,2,,2.0,,4.0,,,,,1,1,2328.308207705192,3,4,1,379.510551579843,가족,싱가포르,0.0034359712230215833,7.752897191714272,2024
2,3,2,,,,,,6.0,,,1,1,647.0701754385965,2,1,4,2492.91851101235,친구,일본,0.010817992028847978,6.472454751430049,2024
4,2,2,,,3.0,,,,,,1,2,887.323943661972,1,2,1,999.856206338333,가족,미국,0.004507936507936508,6.788210128332355,2024
6,6,2,,2.0,,,,,,,1,1,644.0,1,1,1,487.24118322620103,가족,태국,0.004658385093167702,6.467698726104354,2024
4,7,2,,,3.0,,5.0,,,,1,2,1440.0,1,1,1,619.751775100665,가족,미국,0.0020833333333333333,7.272398392570047,2024
1,8,1,1.0,,,,,,,,1,2,139.8,1,1,1,1577.75304615304,혼자,중국,0.02145922746781116,4.94021282979971,2024
1,5,1,1.0,,,,,,,,1,1,732.5093749999999,1,1,1,1598.75656477828,혼자,중국,0.004095510722985628,6.596476139444133,2024
1,4,2,,,,,,6.0,,,1,1,998.0865417170494,1,1,1,1577.75304615304,친구,중국,0.003005751379874311,6.905839987699267,2024
4,8,1,1.0,,,,,,,,1,2,139.8,1,1,1,619.751775100665,혼자,미국,0.02145922746781116,4.94021282979971,2024
6,6,2,,,,,5.0,,,,1,2,1050.0,1,1,1,422.847945025922,가족,태국,0.002857142857142857,6.956545443151569,2024
1,6,2,,,,,,6.0,,,1,1,1070.3272099447513,1,1,1,1577.75304615304,친구,중국,0.0028028811863568858,6.975719684394218,2024
1,47,2,,2.0,,,,,,,1,2,3398.149999999999,1,1,1,3030.82743425403,가족,중국,0.0008828333063578714,8.130986444871468,2024
4,10,2,,2.0,,4.0,,,,,1,2,866.6666666666667,3,1,1,1097.0676134453,가족,미국,0.005769230769230769,6.7646544353414635,2024
4,6,2,,,,,,6.0,,,1,1,969.0721649484535,3,1,1,999.856206338333,친구,미국,0.005159574468085107,6.876339082748758,2024
1,7,2,,,,,,6.0,,,1,1,846.07,1,1,1,1673.3447283727699,친구,중국,0.003545805902584892,6.740602098500052,2024
10,8,2,,2.0,,4.0,,,,,1,1,1584.4793616700586,3,1,1,431.581229759065,가족,싱가포르,0.0031556106825714318,7.368011153908918,2024
1,4,2,,2.0,,,,,,,1,1,1187.8137865007182,2,1,1,2439.1841415905697,가족,중국,0.003367531211928379,7.079869742266985,2024
10,14,2,,2.0,,4.0,,,,,1,2,1925.581395348837,3,1,1,759.7527017767281,가족,싱가포르,0.0025966183574879227,7.562983224679789,2024
1,5,1,1.0,,,,,,,,1,1,957.0300000000001,1,1,3,3030.82743425403,혼자,중국,0.005224496619750687,6.863834738924,2024
10,8,2,,,3.0,,5.0,,,,1,1,317.4892561983471,2,2,1,379.510551579843,가족,싱가포르,0.015748564407723827,5.760443979014839,2024
10,6,2,,2.0,,4.0,,,,,1,1,791.809364548495,1,1,1,334.80776740057297,가족,싱가포르,0.003788790754843697,6.674320661513554,2024
10,8,2,,,3.0,,5.0,,,,1,1,466.1822429906543,1,1,1,539.095194760837,가족,싱가포르,0.006435251546164408,6.144576637053124,2024
5,6,2,,,,,,6.0,,,3,1,3476.16,1,1,1,686.3760381736159,친구,홍콩,0.0008630212648439658,8.153683515245387,2024
2,4,2,,,,,,6.0,,,2,1,891.0,2,1,4,2492.91851101235,친구,일본,0.007856341189674524,6.792344427470809,2024
5,6,2,,,,,5.0,,,,3,1,1418.58,1,1,1,521.572929502547,가족,홍콩,0.0021147908471852135,7.257411650261723,2024
2,3,2,,,,,,6.0,,,1,1,818.6204238921001,1,1,4,1629.85331632813,친구,일본,0.0073294042328839355,6.70762051352974,2024
5,6,2,,2.0,,4.0,5.0,,,,3,1,1367.46,1,1,1,662.73142133299,가족,홍콩,0.0021938484489491465,7.220710283411295,2024
5,6,2,,,,,,6.0,,,3,1,1278.0,1,1,1,521.572929502547,친구,홍콩,0.002347417840375587,7.15305163493748,2024
2,3,2,,,,,,6.0,,,1,1,460.89473684210526,1,1,1,2870.5627026094403,친구,일본,0.006509078451524495,6.133169680355784,2024
4,14,2,,2.0,,,,,,,1,1,1536.2749003984065,2,1,1,943.325715831946,가족,미국,0.0026037006781551067,7.337115869307655,2024
5,5,2,,,,,,6.0,,,1,1,1584.72,2,1,4,521.572929502547,친구,홍콩,0.0044171841082336315,7.368163014554425,2024
5,7,1,1.0,,,,,,,,1,1,1403.818604651163,1,1,1,570.207642966383,혼자,홍콩,0.002137028238591748,7.246951377272443,2024
5,5,2,,,,,,6.0,,,1,1,1916.9999999999998,1,1,4,662.73142133299,친구,홍콩,0.0031298904538341163,7.558516743045645,2024
5,4,2,,,,,,6.0,,,1,1,1156.59,1,1,1,893.089142013316,친구,홍콩,0.002593831867818328,7.053231299655269,2024
5,5,2,,,,,,6.0,,,1,1,1008.3420000000001,1,1,1,570.207642966383,친구,홍콩,0.0029751810397662696,6.916062676801217,2024
16,4,1,1.0,,,,,,,,1,2,1123.2420000000002,1,1,3,147.228139754621,혼자,영국,0.004451400499625191,7.023974425734833,2024
16,6,1,1.0,,,,,,,,1,1,1281.892,3,1,1,147.228139754621,혼자,영국,0.0039004845962062325,7.1560923905622085,2024
18,11,1,1.0,,,,,,,,1,2,2171.8,1,1,1,354.655768215558,혼자,독일,0.0013813426650704484,7.6833115957828,2024
18,7,2,,,,,,6.0,,,1,1,1869.6916342412449,2,1,1,270.866685907026,친구,독일,0.0021393902217588267,7.533528794775619,2024
16,11,2,,,,,,6.0,,,1,1,2060.5835294117646,4,1,1,147.228139754621,친구,영국,0.0029117965442113486,7.630744488375929,2024
2,3,2,,,,,,6.0,,,2,1,726.0000000000001,2,1,1,2492.91851101235,친구,일본,0.005509641873278236,6.587550014824796,2024
2,3,2,,,,,,6.0,,,1,1,465.6852791878173,1,1,4,1629.85331632813,친구,일본,0.012884238064094179,6.143510039413175,2024
2,4,1,1.0,,,,,,,,1,2,462.0,1,1,1,1646.41822435344,혼자,일본,0.006493506493506494,6.135564891081739,2024
2,4,2,,,,,,6.0,,,2,1,1122.0000000000002,1,3,1,2870.5627026094403,친구,일본,0.00445632798573975,7.022868086082642,2024
2,4,2,,,,,5.0,,,,1,1,953.7,1,1,1,1646.41822435344,가족,일본,0.0031456432840515883,6.860349156584867,2024
5,6,2,,,,,,6.0,,,1,1,715.6799999999998,2,3,1,464.384601808969,친구,홍콩,0.008383635144198527,6.573233139684538,2024
7,5,2,,,,,,,7.0,,1,1,1548.3069,1,1,1,1184.5456419162401,직장동료,베트남,0.0019376003555884173,7.344917290313539,2024
7,5,2,,,,,,,7.0,,3,1,1861.654725,1,1,1,1184.5456419162401,직장동료,베트남,0.0016114696026675946,7.529221008311485,2024
7,5,2,,,,,,,7.0,,1,1,2949.156,1,1,1,1048.29458654576,직장동료,베트남,0.0010172401866839192,7.989274306704052,2024
2,3,2,,,,,,6.0,,,2,1,759.0,1,1,1,2492.91851101235,친구,일본,0.003952569169960474,6.63200177739563,2024
2,4,2,,2.0,,,,,,,1,1,846.4560729716753,3,1,1,1353.03992941678,가족,일본,0.005906981070436851,6.7410583076947415,2024
5,2,2,,,,,,6.0,,,1,1,8185.6,1,1,1,521.572929502547,친구,홍콩,0.0003664972634870993,9.010131791944469,2024
2,2,1,1.0,,,,,,,,1,1,1512.586387434555,1,4,1,1664.35985037153,혼자,일본,0.00396671558718467,7.32157630393317,2024
5,7,2,,2.0,,,,,,,1,1,1277.9999999999998,1,1,1,893.089142013316,가족,홍콩,0.0023474178403755873,7.15305163493748,2024
5,3,1,1.0,,,,,,,,1,1,284.27707317073174,1,1,1,686.3760381736159,혼자,홍콩,0.01055308458940779,5.649949372319412,2024
7,5,2,,,,,,,7.0,,3,1,1843.2225000000003,1,1,1,1048.29458654576,직장동료,베트남,0.0016275842986942701,7.519270677458317,2024
2,4,2,,,,,,6.0,,,1,1,546.1206496519721,3,1,1,2492.91851101235,친구,일본,0.009155486069216325,6.302839921393175,2024
16,9,2,,,,,,6.0,,,1,1,531.8552380952382,2,1,1,147.228139754621,친구,영국,0.007520843480503107,6.276371343469778,2024
7,5,2,,,,,,,7.0,,3,1,1695.7647,1,1,1,1048.29458654576,직장동료,베트남,0.0017691133681459463,7.435889068519266,2024
10,4,1,1.0,,,,,,,,1,1,784.2683229813666,2,1,1,379.510551579843,혼자,싱가포르,0.005100295246904975,6.664751210497403,2024
7,5,2,,,,,,,7.0,,3,1,1695.7647,1,1,1,1048.29458654576,직장동료,베트남,0.0017691133681459463,7.435889068519266,2024
2,3,2,,,,,5.0,,,,2,1,732.5999999999999,1,1,3,1646.41822435344,가족,일본,0.006825006825006826,6.596599850344714,2024
7,5,2,,,,,,,7.0,,3,1,1916.9514000000001,1,1,1,995.9927156114779,직장동료,베트남,0.0015649849025906445,7.558491390611598,2024
2,3,2,,,,,,6.0,,,1,1,243.17992073976222,3,1,1,2492.91851101235,친구,일본,0.02056090809138278,5.4938015839358325,2024
7,5,2,,,,,,,7.0,,3,1,2064.4092,1,1,1,995.9927156114779,직장동료,베트남,0.0014532002666913129,7.63259936276532,2024
7,21,2,,2.0,,,,,,,1,2,1769.4936000000002,1,1,1,995.9927156114779,가족,베트남,0.0016954003111398649,7.478448682938062,2024
7,16,1,1.0,,,,,,,,1,2,1253.3913,1,1,1,583.0691741460131,혼자,베트남,0.002393506321609221,7.133608196646332,2024
7,7,2,,,,,,,7.0,,1,1,2211.867,1,1,1,583.0691741460131,직장동료,베트남,0.001356320248911892,7.701592234252272,2024
2,7,1,1.0,,,,,,,,1,2,598.9915966386554,1,1,1,1353.03992941678,혼자,일본,0.005008417508417509,6.395247569033161,2024
10,8,2,,,3.0,,5.0,,,,3,1,2084.6000000000004,1,1,1,425.863667694738,가족,싱가포르,0.0014391250119927081,7.642332269305222,2024
10,3,1,1.0,,,,,,,,1,1,1119.3320809248555,1,1,1,759.7527017767281,혼자,싱가포르,0.0026801697647415145,7.020487430080891,2024
7,21,2,,2.0,,,,,,,1,2,3760.1739000000002,1,1,1,583.0691741460131,가족,베트남,0.000797835440536407,8.232220485314443,2024
7,31,1,1.0,,,,,,,,1,2,1327.1202000000003,1,1,1,583.0691741460131,혼자,베트남,0.002260533748186486,7.190766610486281,2024
16,3,1,1.0,,,,,,,,1,1,255.81395348837208,1,1,1,305.40374916763307,혼자,영국,0.011727272727272729,5.5444504360869455,2024
10,7,2,,2.0,,4.0,,,,,1,1,779.952380952381,2,3,3,431.581229759065,가족,싱가포르,0.010257036449111667,6.6592328677589565,2024
