기준년월,행정동명,방문자 구분,방문자 수,시설이름,시도,시군,지정년도
202410,지평면,외국인방문객,812,미리내 힐빙클럽,경기도,양평군,2024
202409,지평면,외국인방문객,798,미리내 힐빙클럽,경기도,양평군,2024
202412,지평면,외국인방문객,541,미리내 힐빙클럽,경기도,양평군,2024
202501,지평면,외국인방문객,351,미리내 힐빙클럽,경기도,양평군,2024
202502,지평면,외국인방문객,287,미리내 힐빙클럽,경기도,양평군,2024
202503,지평면,외국인방문객,845,미리내 힐빙클럽,경기도,양평군,2024
202404,지평면,외지인방문자(b),145344,미리내 힐빙클럽,경기도,양평군,2024
202404,지평면,전체방문자(a+b),302855,미리내 힐빙클럽,경기도,양평군,2024
202404,지평면,현지인방문자(a),157510,미리내 힐빙클럽,경기도,양평군,2024
202405,지평면,외지인방문자(b),160832,미리내 힐빙클럽,경기도,양평군,2024
202405,지평면,전체방문자(a+b),336550,미리내 힐빙클럽,경기도,양평군,2024
202405,지평면,현지인방문자(a),175718,미리내 힐빙클럽,경기도,양평군,2024
202406,지평면,외지인방문자(b),146412,미리내 힐빙클럽,경기도,양평군,2024
202406,지평면,전체방문자(a+b),312686,미리내 힐빙클럽,경기도,양평군,2024
202406,지평면,현지인방문자(a),166274,미리내 힐빙클럽,경기도,양평군,2024
202407,지평면,외지인방문자(b),131348,미리내 힐빙클럽,경기도,양평군,2024
202407,지평면,전체방문자(a+b),294420,미리내 힐빙클럽,경기도,양평군,2024
202407,지평면,현지인방문자(a),163072,미리내 힐빙클럽,경기도,양평군,2024
202408,지평면,외지인방문자(b),151848,미리내 힐빙클럽,경기도,양평군,2024
202408,지평면,전체방문자(a+b),308042,미리내 힐빙클럽,경기도,양평군,2024
202408,지평면,현지인방문자(a),156194,미리내 힐빙클럽,경기도,양평군,2024
202409,지평면,외지인방문자(b),159691,미리내 힐빙클럽,경기도,양평군,2024
202409,지평면,전체방문자(a+b),309092,미리내 힐빙클럽,경기도,양평군,2024
202409,지평면,현지인방문자(a),149401,미리내 힐빙클럽,경기도,양평군,2024
202410,지평면,외지인방문자(b),166022,미리내 힐빙클럽,경기도,양평군,2024
202410,지평면,전체방문자(a+b),337869,미리내 힐빙클럽,경기도,양평군,2024
202410,지평면,현지인방문자(a),171846,미리내 힐빙클럽,경기도,양평군,2024
202411,지평면,외지인방문자(b),129066,미리내 힐빙클럽,경기도,양평군,2024
202411,지평면,전체방문자(a+b),298417,미리내 힐빙클럽,경기도,양평군,2024
202411,지평면,현지인방문자(a),169351,미리내 힐빙클럽,경기도,양평군,2024
202412,지평면,외지인방문자(b),95284,미리내 힐빙클럽,경기도,양평군,2024
202412,지평면,전체방문자(a+b),251150,미리내 힐빙클럽,경기도,양평군,2024
202412,지평면,현지인방문자(a),155866,미리내 힐빙클럽,경기도,양평군,2024
202501,지평면,외지인방문자(b),113200,미리내 힐빙클럽,경기도,양평군,2024
202501,지평면,전체방문자(a+b),255490,미리내 힐빙클럽,경기도,양평군,2024
202501,지평면,현지인방문자(a),142289,미리내 힐빙클럽,경기도,양평군,2024
202502,지평면,외지인방문자(b),84903,미리내 힐빙클럽,경기도,양평군,2024
202502,지평면,전체방문자(a+b),219082,미리내 힐빙클럽,경기도,양평군,2024
202502,지평면,현지인방문자(a),134180,미리내 힐빙클럽,경기도,양평군,2024
202503,지평면,외지인방문자(b),135667,미리내 힐빙클럽,경기도,양평군,2024
202503,지평면,전체방문자(a+b),296716,미리내 힐빙클럽,경기도,양평군,2024
202503,지평면,현지인방문자(a),161049,미리내 힐빙클럽,경기도,양평군,2024
202404,지정면,외지인방문자(b),362369,오크밸리,강원도,원주시,2024
202404,지정면,전체방문자(a+b),1029161,오크밸리,강원도,원주시,2024
202404,지정면,현지인방문자(a),666792,오크밸리,강원도,원주시,2024
202405,지정면,외지인방문자(b),411722,오크밸리,강원도,원주시,2024
202405,지정면,전체방문자(a+b),1113049,오크밸리,강원도,원주시,2024
202405,지정면,현지인방문자(a),701326,오크밸리,강원도,원주시,2024
202406,지정면,외지인방문자(b),416986,오크밸리,강원도,원주시,2024
202406,지정면,전체방문자(a+b),1129572,오크밸리,강원도,원주시,2024
202406,지정면,현지인방문자(a),712586,오크밸리,강원도,원주시,2024
202407,지정면,외지인방문자(b),361000,오크밸리,강원도,원주시,2024
202407,지정면,전체방문자(a+b),1058914,오크밸리,강원도,원주시,2024
202407,지정면,현지인방문자(a),697914,오크밸리,강원도,원주시,2024
202408,지정면,외지인방문자(b),436758,오크밸리,강원도,원주시,2024
202408,지정면,전체방문자(a+b),1141774,오크밸리,강원도,원주시,2024
202408,지정면,현지인방문자(a),705016,오크밸리,강원도,원주시,2024
202409,지정면,외지인방문자(b),392052,오크밸리,강원도,원주시,2024
202409,지정면,전체방문자(a+b),1071665,오크밸리,강원도,원주시,2024
202409,지정면,현지인방문자(a),679612,오크밸리,강원도,원주시,2024
202410,지정면,외지인방문자(b),501190,오크밸리,강원도,원주시,2024
202410,지정면,전체방문자(a+b),1258173,오크밸리,강원도,원주시,2024
202410,지정면,현지인방문자(a),756984,오크밸리,강원도,원주시,2024
202411,지정면,외지인방문자(b),443394,오크밸리,강원도,원주시,2024
202411,지정면,전체방문자(a+b),1153873,오크밸리,강원도,원주시,2024
202411,지정면,현지인방문자(a),710479,오크밸리,강원도,원주시,2024
202412,지정면,외지인방문자(b),317208,오크밸리,강원도,원주시,2024
202412,지정면,전체방문자(a+b),1030596,오크밸리,강원도,원주시,2024
202412,지정면,현지인방문자(a),713388,오크밸리,강원도,원주시,2024
202501,지정면,외지인방문자(b),373894,오크밸리,강원도,원주시,2024
202501,지정면,전체방문자(a+b),1041614,오크밸리,강원도,원주시,2024
202501,지정면,현지인방문자(a),667720,오크밸리,강원도,원주시,2024
202502,지정면,외지인방문자(b),303706,오크밸리,강원도,원주시,2024
202502,지정면,전체방문자(a+b),951230,오크밸리,강원도,원주시,2024
202502,지정면,현지인방문자(a),647524,오크밸리,강원도,원주시,2024
202503,지정면,외지인방문자(b),369887,오크밸리,강원도,원주시,2024
202503,지정면,전체방문자(a+b),1107180,오크밸리,강원도,원주시,2024
202503,지정면,현지인방문자(a),737292,오크밸리,강원도,원주시,2024
202404,지정면,외국인방문객,3896,오크밸리,강원도,원주시,2024
202411,지정면,외국인방문객,3819,오크밸리,강원도,원주시,2024
202407,지정면,외국인방문객,4681,오크밸리,강원도,원주시,2024
202406,지정면,외국인방문객,4590,오크밸리,강원도,원주시,2024
202405,지정면,외국인방문객,3974,오크밸리,강원도,원주시,2024
202408,지정면,외국인방문객,3708,오크밸리,강원도,원주시,2024
202410,지정면,외국인방문객,5429,오크밸리,강원도,원주시,2024
202409,지정면,외국인방문객,4971,오크밸리,강원도,원주시,2024
202412,지정면,외국인방문객,4971,오크밸리,강원도,원주시,2024
202501,지정면,외국인방문객,4651,오크밸리,강원도,원주시,2024
202502,지정면,외국인방문객,3706,오크밸리,강원도,원주시,2024
202503,지정면,외국인방문객,3638,오크밸리,강원도,원주시,2024
202304,지정면,외국인방문객,4338,오크밸리,강원도,원주시,2024
202306,지정면,외국인방문객,4709,오크밸리,강원도,원주시,2024
202305,지정면,외국인방문객,4238,오크밸리,강원도,원주시,2024
202307,지정면,외국인방문객,4825,오크밸리,강원도,원주시,2024
202308,지정면,외국인방문객,5268,오크밸리,강원도,원주시,2024
202309,지정면,외국인방문객,4485,오크밸리,강원도,원주시,2024
202310,지정면,외국인방문객,5517,오크밸리,강원도,원주시,2024
202311,지정면,외국인방문객,5783,오크밸리,강원도,원주시,2024
202401,지정면,외국인방문객,4620,오크밸리,강원도,원주시,2024
202402,지정면,외국인방문객,4714,오크밸리,강원도,원주시,2024
202403,지정면,외국인방문객,3479,오크밸리,강원도,원주시,2024
202312,지정면,외국인방문객,5550,오크밸리,강원도,원주시,2024
202304,지정면,외지인방문자(b),365810,오크밸리,강원도,원주시,2024
202304,지정면,전체방문자(a+b),1011255,오크밸리,강원도,원주시,2024
202304,지정면,현지인방문자(a),645446,오크밸리,강원도,원주시,2024
202305,지정면,외지인방문자(b),395916,오크밸리,강원도,원주시,2024
202305,지정면,전체방문자(a+b),1101835,오크밸리,강원도,원주시,2024
202305,지정면,현지인방문자(a),705918,오크밸리,강원도,원주시,2024
202306,지정면,외지인방문자(b),385606,오크밸리,강원도,원주시,2024
202306,지정면,전체방문자(a+b),1074258,오크밸리,강원도,원주시,2024
202306,지정면,현지인방문자(a),688653,오크밸리,강원도,원주시,2024
202307,지정면,외지인방문자(b),369246,오크밸리,강원도,원주시,2024
202307,지정면,전체방문자(a+b),1056206,오크밸리,강원도,원주시,2024
202307,지정면,현지인방문자(a),686959,오크밸리,강원도,원주시,2024
202308,지정면,외지인방문자(b),411072,오크밸리,강원도,원주시,2024
202308,지정면,전체방문자(a+b),1095174,오크밸리,강원도,원주시,2024
202308,지정면,현지인방문자(a),684103,오크밸리,강원도,원주시,2024
202309,지정면,외지인방문자(b),384706,오크밸리,강원도,원주시,2024
202309,지정면,전체방문자(a+b),1032955,오크밸리,강원도,원주시,2024
202309,지정면,현지인방문자(a),648249,오크밸리,강원도,원주시,2024
202310,지정면,외지인방문자(b),492082,오크밸리,강원도,원주시,2024
202310,지정면,전체방문자(a+b),1182492,오크밸리,강원도,원주시,2024
202310,지정면,현지인방문자(a),690410,오크밸리,강원도,원주시,2024
202311,지정면,외지인방문자(b),381818,오크밸리,강원도,원주시,2024
202311,지정면,전체방문자(a+b),1027352,오크밸리,강원도,원주시,2024
202311,지정면,현지인방문자(a),645533,오크밸리,강원도,원주시,2024
202312,지정면,외지인방문자(b),357648,오크밸리,강원도,원주시,2024
202312,지정면,전체방문자(a+b),995558,오크밸리,강원도,원주시,2024
202312,지정면,현지인방문자(a),637910,오크밸리,강원도,원주시,2024
202401,지정면,외지인방문자(b),386967,오크밸리,강원도,원주시,2024
202401,지정면,전체방문자(a+b),1020044,오크밸리,강원도,원주시,2024
202401,지정면,현지인방문자(a),633076,오크밸리,강원도,원주시,2024
202402,지정면,외지인방문자(b),408810,오크밸리,강원도,원주시,2024
202402,지정면,전체방문자(a+b),1031793,오크밸리,강원도,원주시,2024
202402,지정면,현지인방문자(a),622982,오크밸리,강원도,원주시,2024
202403,지정면,외지인방문자(b),375893,오크밸리,강원도,원주시,2024
202403,지정면,전체방문자(a+b),1055716,오크밸리,강원도,원주시,2024
202403,지정면,현지인방문자(a),679822,오크밸리,강원도,원주시,2024
202404,중1동,외지인방문자(b),982758,클럽디오아시스,부산광역시,해운대구,2024
202404,중1동,전체방문자(a+b),2229244,클럽디오아시스,부산광역시,해운대구,2024
202404,중1동,현지인방문자(a),1246486,클럽디오아시스,부산광역시,해운대구,2024
202405,중1동,외지인방문자(b),1211798,클럽디오아시스,부산광역시,해운대구,2024
202405,중1동,전체방문자(a+b),2555476,클럽디오아시스,부산광역시,해운대구,2024
202405,중1동,현지인방문자(a),1343678,클럽디오아시스,부산광역시,해운대구,2024
