D_NAT,M일HAP,Q7A,Q7a_dk,Q7a2,Q7a3,Q7a4,Q7a5,Q7a6,Q7a7,Q7a8,D_GUB,D_MOK,총액1인TOT항공제외2,C문화서1인대체,C오락및1인대체,C미용서1인대체,weight,동행자유형,국가명,여가체험비율,log_총액,year
2,3,2,,,,,,6.0,,,1,1,322.92,1,1,1,855.8154387,친구,일본,0.009290226681531028,5.777404614526815,2023
2,5,2,,,,,,6.0,,,1,1,1619.28,1,1,1,855.8154387,친구,일본,0.0018526752630798873,7.38973688498728,2023
10,5,2,,,,4.0,,,,,1,1,662.5,3,1,1,126.8063125,가족,싱가포르,0.007547169811320755,6.496020557860377,2023
6,7,2,,2.0,,,,,,,1,2,4570.0,1,1,1,267.4433438,가족,태국,0.0006564551422319475,8.42726848388825,2023
10,5,1,1.0,,,,,,,,1,1,915.25,4,1,1,70.27764718,혼자,싱가포르,0.0065555859054903035,6.819197252000346,2023
1,61,1,1.0,,,,,,,,1,1,5211.5,1,4,1,314.0513603,혼자,중국,0.0011513000095941667,8.558623001179377,2023
4,3,2,,,,,5.0,,,,1,1,577.5,1,1,1,249.6266351,가족,미국,0.005194805194805195,6.358708442395948,2023
6,5,1,1.0,,,,,,,,1,1,945.5,1,1,1,267.4433438,혼자,태국,0.0031729243786356425,6.851713888098512,2023
7,14,2,,2.0,,,,,,,1,1,1582.5,2,1,1,260.5438602,가족,베트남,0.002527646129541864,7.366761154018331,2023
3,8,2,,,3.0,,5.0,,,,1,1,1438.99,3,2,1,454.095599,가족,대만,0.004169591171585626,7.271696757592895,2023
10,18,2,,,,,,6.0,,,1,1,9549.51,1,1,1,73.60351215,친구,싱가포르,0.00031415224446071057,9.164245123257906,2023
3,6,2,,,,,5.0,,,,1,1,606.6,1,1,1,505.0956708,가족,대만,0.004945598417408506,6.407869595254481,2023
5,4,2,,,,,,6.0,,,1,1,930.75,3,1,1,200.7434363,친구,홍콩,0.005372011818426001,6.835990712752826,2023
2,4,2,,,,,,6.0,,,1,1,660.27,1,1,1,449.157892,친구,일본,0.004543595801717479,6.49264884227469,2023
4,30,2,,,,,5.0,6.0,,,1,2,1300.0,1,1,1,220.0484871,가족,미국,0.002307692307692308,7.170119543449628,2023
4,10,2,,2.0,,,,,,,1,2,880.0,2,1,3,249.6266351,가족,미국,0.006818181818181818,6.779921907472252,2023
3,5,2,,2.0,,,,,,,3,1,2190.5,1,1,1,602.5508284,가족,대만,0.0013695503309746632,7.691885107253953,2023
5,9,2,,,,,,6.0,,,1,1,2091.0,1,1,1,361.3023514,친구,홍콩,0.0014347202295552368,7.645397699428633,2023
2,3,2,,,,,,6.0,,,1,1,335.4,1,1,1,449.157892,친구,일본,0.00894454382826476,5.815323849389109,2023
3,7,2,,2.0,,,,,,,3,1,1853.5,1,1,1,602.5508284,가족,대만,0.0016185594820609657,7.524831022590787,2023
4,6,2,,,3.0,,,,,,1,1,1403.0,2,1,1,220.0484871,가족,미국,0.002851033499643621,7.246368080102461,2023
3,5,2,,2.0,,,,,,,3,1,2257.9,1,1,1,366.4374685,가족,대만,0.0013286682315425838,7.722190456749282,2023
5,19,2,,,,,,,7.0,,1,1,1055.06,1,1,1,578.977315,직장동료,홍콩,0.002843440183496673,6.961352916330928,2023
3,4,2,,,,,5.0,,,,1,1,401.2,1,3,1,538.1706025,가족,대만,0.012462612163509471,5.994460056087781,2023
4,12,2,,2.0,,,,,,,1,1,747.5,2,1,1,249.9179838,가족,미국,0.005351170568561873,6.616734305264841,2023
2,3,2,,,,,,6.0,,,1,1,389.22,2,1,1,449.157892,친구,일본,0.010276964184779816,5.964144736453019,2023
2,5,1,1.0,,,,,,,,1,2,207.48,1,1,1,855.8154387,혼자,일본,0.014459224985540775,5.335034949483199,2023
1,10,2,,2.0,,,,,,,1,1,1727.24,1,1,1,688.6723295,가족,중국,0.0017368750144739584,7.454280037802282,2023
2,4,2,,2.0,,,,,,,1,1,557.7,1,1,1,449.157892,가족,일본,0.0053792361484669175,6.323821183395508,2023
6,90,1,1.0,,,,,,,,1,2,6267.98,1,1,1,252.9832572,혼자,태국,0.0004786230970743366,8.743209412660354,2023
10,11,2,,2.0,,,,,,,1,1,842.49,1,1,1,111.3281849,가족,싱가포르,0.0035608731260905174,6.7363617927198725,2023
16,4,1,1.0,,,,,,,,1,2,396.35,1,3,1,70.16829773,혼자,영국,0.012615112905260501,5.982297659283165,2023
2,4,2,,,,,,6.0,,,2,1,811.2,1,1,1,449.157892,친구,일본,0.0036982248520710057,6.698514632836919,2023
10,11,2,,,,,,6.0,,,1,1,630.34,1,1,3,173.4169577,친구,싱가포르,0.007932227052067139,6.446259356349014,2023
2,7,2,,,,,,6.0,,,1,2,468.0,1,1,1,855.8154387,친구,일본,0.00641025641025641,6.148468295917647,2023
3,5,2,,,,,,6.0,,,1,1,781.84,2,1,1,366.4374685,친구,대만,0.005116136293870869,6.6616501160305805,2023
3,5,2,,,3.0,,,6.0,,,1,1,933.49,2,1,1,366.4374685,가족,대만,0.004284995018693291,6.838930250551609,2023
7,6,2,,,,,,6.0,,,1,2,801.64,1,1,1,417.3128119,친구,베트남,0.0037423282271343747,6.686659629285227,2023
3,4,2,,2.0,,,,,,,1,1,1236.79,1,1,1,538.1706025,가족,대만,0.0024256341011812837,7.12027459241884,2023
3,5,2,,,3.0,,,,,,1,1,631.87,2,1,3,366.4374685,가족,대만,0.009495624099893966,6.4486836767859606,2023
7,5,1,1.0,,,,,,,,1,1,1042.13,1,1,1,888.3356329,혼자,베트남,0.002878719545546141,6.949021974608197,2023
4,5,1,1.0,,,,,,,,1,2,660.0,1,1,1,249.9179838,혼자,미국,0.004545454545454545,6.492239835020471,2023
7,6,2,,,,,,,7.0,,3,1,1548.0,1,1,1,260.5438602,직장동료,베트남,0.001937984496124031,7.344719054149673,2023
7,6,2,,,,,,,7.0,,3,1,1700.0,1,1,1,888.3356329,직장동료,베트남,0.0017647058823529412,7.438383530044307,2023
4,6,2,,,,,5.0,6.0,,,1,2,550.0,1,1,3,249.6266351,가족,미국,0.00909090909090909,6.309918278226516,2023
3,5,2,,,3.0,,,,,,3,1,1107.2,1,1,1,646.3219826,가족,대만,0.002709537572254335,7.009589584863405,2023
7,13,1,1.0,,,,,,,,1,2,841.72,2,1,1,489.7052913,혼자,베트남,0.004752174119659744,6.735447417370422,2023
7,4,1,1.0,,,,,,,,2,1,1520.0,2,3,1,727.142912,혼자,베트남,0.003947368421052632,7.326465613840322,2023
1,66,1,1.0,,,,,,,,1,2,9097.79,1,1,1,269.0137718,혼자,중국,0.00032975041191322284,9.115786805867513,2023
3,5,2,,2.0,,4.0,,,,,1,1,515.61,2,1,1,328.5165601,가족,대만,0.007757801439072167,6.245350665756706,2023
1,23,2,,2.0,,4.0,,,,,1,2,1861.25,3,1,1,269.0137718,가족,중국,0.002686366689053056,7.529003583998219,2023
16,14,1,1.0,,,,,,,,1,1,3464.05,4,1,1,247.4478075,혼자,영국,0.0017320766155222932,8.150193703758292,2023
1,81,1,1.0,,,,,,,,1,2,327.58,1,4,1,688.6723295,혼자,중국,0.018316136516270835,5.791732300054234,2023
18,5,2,,,,,,6.0,,,1,1,362.9,2,2,1,57.3539857,친구,독일,0.013777900248002205,5.894127314219024,2023
5,5,2,,,3.0,,,,,,1,1,1115.63,3,1,1,200.7434363,가족,홍콩,0.004481772630710899,7.017174546750678,2023
5,8,2,,2.0,,,,,,,1,1,1517.25,3,2,1,218.8618175,가족,홍콩,0.003954522985664854,7.324654764715964,2023
2,4,2,,,,,,6.0,,,1,2,249.6,1,1,1,484.213222,친구,일본,0.01201923076923077,5.519859636495273,2023
5,6,2,,2.0,,,,,,,1,1,1874.25,2,1,1,205.5116139,가족,홍콩,0.002134187008136588,7.535963858383171,2023
5,5,1,1.0,,,,,,,,1,1,1568.25,2,1,4,200.7434363,혼자,홍콩,0.004463574047505181,7.357715626976852,2023
5,6,2,,,,,,6.0,,,1,1,892.5,1,1,1,200.7434363,친구,홍콩,0.0033613445378151263,6.794026513653794,2023
10,13,2,,,,,,6.0,,,1,1,2358.97,3,1,1,73.60351215,친구,싱가포르,0.0021195691339864434,7.765980362073737,2023
10,13,2,,,,,,6.0,,,1,1,1838.16,3,1,1,70.27764718,친구,싱가포르,0.0027201114157635897,7.516520350269448,2023
10,6,2,,,,,,6.0,,,1,1,1225.44,3,4,1,111.3281849,친구,싱가포르,0.006528267397832615,7.111055242161283,2023
2,3,2,,,,,,6.0,,,1,2,538.2,1,1,3,484.213222,친구,일본,0.009290226681531028,6.2882302382928055,2023
10,8,2,,,,,5.0,,,,1,1,1585.41,1,4,1,153.8222933,가족,싱가포르,0.003784510000567676,7.3685983279396154,2023
10,7,2,,2.0,,,,,,,1,1,1118.21,1,1,1,111.3281849,가족,싱가포르,0.002682859212491392,7.0194844714965745,2023
4,20,2,,,,,,6.0,,,1,2,2800.0,3,1,1,156.0213444,친구,미국,0.0017857142857142857,7.937374696163295,2023
4,31,1,1.0,,,,,,,,1,1,4585.0,3,2,1,251.116698,혼자,미국,0.0013086150490730644,8.430545384690566,2023
10,7,2,,2.0,,,,,,,1,1,942.06,1,3,1,73.60351215,가족,싱가포르,0.00530751756788315,6.848068966815485,2023
4,9,1,1.0,,,,,,,,1,2,300.0,1,1,1,249.6266351,혼자,미국,0.01,5.703782474656201,2023
10,21,2,,,,4.0,,,,,1,1,899.93,1,1,1,126.8063125,가족,싱가포르,0.00333359261275877,6.802316982521685,2023
2,4,2,,,,,,6.0,,,1,1,269.1,1,1,1,484.213222,친구,일본,0.011148272017837234,5.59508305773286,2023
4,7,1,1.0,,,,,,,,1,2,1330.0,1,1,1,362.845586,혼자,미국,0.002255639097744361,7.1929342212158,2023
5,4,2,,,3.0,,,,,,1,1,2040.0,1,4,1,205.5116139,가족,홍콩,0.0029411764705882353,7.620705086838262,2023
4,14,2,,,,,,6.0,,,1,1,989.0,1,2,1,249.9179838,친구,미국,0.004044489383215369,6.8966943316227125,2023
2,4,2,,,,,,6.0,,,1,1,452.4,1,1,1,855.8154387,친구,일본,0.006631299734748011,6.114566744241966,2023
10,8,2,,,,,5.0,,,,1,1,1286.71,1,4,1,70.27764718,가족,싱가포르,0.004663055389326266,7.159843851980127,2023
2,9,1,1.0,,,,,,,,1,2,975.0,1,3,1,855.8154387,혼자,일본,0.005128205128205128,6.882437470997847,2023
10,5,1,1.0,,,,,,,,1,1,1225.44,3,4,1,61.18344265,혼자,싱가포르,0.006528267397832615,7.111055242161283,2023
10,7,2,,,3.0,,5.0,,,,1,1,1700.3,2,3,1,111.3281849,가족,싱가포르,0.0035287890372287245,7.43855998506344,2023
10,6,2,,,,,5.0,,,,1,1,1148.85,3,1,1,126.8063125,가족,싱가포르,0.004352178265221744,7.046516721023712,2023
4,48,1,1.0,,,,,,,,1,2,8470.0,2,1,1,220.0484871,혼자,미국,0.0004722550177095632,9.0442857876461,2023
2,4,2,,2.0,,4.0,,,,,1,1,530.4,2,3,1,506.8470028,가족,일본,0.011312217194570135,6.273631438871653,2023
10,3,1,1.0,,,,,,,,1,2,942.06,1,1,1,70.27764718,혼자,싱가포르,0.00318451054072989,6.848068966815485,2023
2,7,2,,,,,,6.0,,,1,1,663.0,1,1,1,417.703975,친구,일본,0.004524886877828055,6.4967749901858625,2023
2,4,1,1.0,,,,,,,,1,1,959.4,3,1,1,417.703975,혼자,일본,0.005211590577444236,6.866308089067964,2023
7,5,2,,,,,,,7.0,,3,1,1900.0,1,1,1,489.7052913,직장동료,베트남,0.0015789473684210526,7.549609165154532,2023
7,5,2,,,,,,,7.0,,3,1,1900.0,1,1,1,815.1411071,직장동료,베트남,0.0015789473684210526,7.549609165154532,2023
2,4,2,,2.0,,4.0,,,,,1,1,380.9,2,1,1,506.8470028,가족,일본,0.010501443948542926,5.942536873484558,2023
3,5,2,,,,4.0,,6.0,,,1,1,781.84,1,1,1,328.5165601,가족,대만,0.0038371022204031512,6.6616501160305805,2023
3,5,2,,,,,,6.0,,,1,1,1346.32,1,1,1,1286.119593,친구,대만,0.0022282963931309053,7.205130223404818,2023
3,6,2,,,,,,6.0,,,1,1,1304.19,1,1,1,366.4374685,친구,대만,0.002300278333678375,7.173337437394053,2023
3,4,2,,,3.0,,,,,,1,1,690.85,1,1,1,366.4374685,가족,대만,0.0043424766591879565,6.537922723502678,2023
2,4,2,,,,,,6.0,,,2,1,1109.6,1,1,1,1870.557703,친구,일본,0.002703677000720981,7.0117548690006215,2023
2,4,2,,2.0,,4.0,,,,,1,1,865.05,1,3,1,908.6169657,가족,일본,0.005780012716027976,6.762787308729531,2023
2,4,1,1.0,,,,,,,,2,1,1423.5,2,1,1,1192.819028,혼자,일본,0.0028099754127151387,7.260873906718092,2023
2,4,2,,2.0,,4.0,,,,,1,1,596.17,1,1,1,867.9864521,가족,일본,0.005032121710250432,6.3905258612929385,2023
2,4,2,,,,,,6.0,,,1,2,883.3,1,1,1,1192.819028,친구,일본,0.0033963545794180915,6.783664893751086,2023
2,3,2,,2.0,,,,,,,1,1,485.45,1,3,1,867.9864521,가족,일본,0.010299721907508497,6.185076295816154,2023
2,5,1,1.0,,,,,,,,1,1,474.5,1,1,3,908.6169657,혼자,일본,0.01053740779768177,6.162261618049983,2023
2,4,2,,2.0,,,,,,,1,1,310.25,1,1,1,867.9864521,가족,일본,0.009669621273166801,5.737378424084716,2023
2,4,2,,2.0,,4.0,,,,,2,1,912.5,2,1,1,864.0023439,가족,일본,0.004383561643835616,6.816188085456647,2023
2,4,2,,,3.0,,,,,,1,1,1239.18,2,1,1,659.2088303,가족,일본,0.0032279410577962845,7.1222051495276135,2023
2,5,2,,,3.0,4.0,,,,,1,1,1109.6,1,1,4,1265.721948,가족,일본,0.005407354001441962,7.0117548690006215,2023
2,4,2,,2.0,,,,,,,2,1,1058.5,2,1,1,908.6169657,가족,일본,0.003778932451582428,6.96460809057492,2023
2,5,2,,2.0,,,,,,,2,1,1164.35,1,1,1,659.2088303,가족,일본,0.0025765448533516555,7.059918270379245,2023
2,5,2,,2.0,,4.0,,,,,1,1,397.85,2,3,1,864.0023439,가족,일본,0.015081060701269322,5.986075049823544,2023
2,4,2,,2.0,,,,,,,1,1,930.75,1,1,1,1443.425828,가족,일본,0.0032232070910556,6.835990712752826,2023
2,3,2,,,3.0,,5.0,,,,2,1,955.49,1,1,1,1443.425828,가족,일본,0.003139750285193984,6.86222429790081,2023
2,4,2,,,,,,6.0,,,1,1,671.6,1,1,1,1870.557703,친구,일본,0.004466944609886838,6.5096629252033855,2023
2,4,2,,,,,5.0,,,,2,1,1138.8,2,1,2,1870.557703,가족,일본,0.0043905865823674044,7.037730355403882,2023
2,4,2,,,,,,6.0,,,2,1,992.8,3,1,1,1443.425828,친구,일본,0.005036261079774376,6.900529233890397,2023
2,3,2,,,,,,6.0,,,1,1,708.1,2,1,1,1192.819028,친구,일본,0.005648919644118062,6.562585326657728,2023
2,5,1,1.0,,,,,,,,1,1,744.6,1,1,1,864.0023439,혼자,일본,0.0040290088638195,6.612847161438617,2023
2,3,2,,,,,,6.0,,,1,1,2073.2,1,1,1,1870.557703,친구,일본,0.0014470383947520742,7.636848586315551,2023
2,3,2,,,,,,6.0,,,1,1,912.5,1,1,1,1870.557703,친구,일본,0.0032876712328767125,6.816188085456647,2023
2,4,2,,,,,,6.0,,,1,1,496.4,1,1,1,1870.557703,친구,일본,0.0060435132957292505,6.207382053330452,2023
2,4,2,,,,4.0,,,,,2,1,828.55,1,1,1,1192.819028,가족,일본,0.0036207832961197275,6.719677185075803,2023
2,3,2,,2.0,,4.0,,,,,2,1,618.07,1,1,1,1192.819028,가족,일본,0.004853819146698594,6.426601719651701,2023
2,4,2,,,,4.0,,,,,2,1,977.47,3,1,1,1265.721948,가족,일본,0.005115246503729015,6.884967600851472,2023
2,3,2,,,,,,6.0,,,2,1,1503.8,1,1,1,1870.557703,친구,일본,0.0019949461364543158,7.315750516943926,2023
2,4,2,,,,,,6.0,,,2,1,1227.86,1,1,1,1870.557703,친구,일본,0.0024432752919713975,7.113028095693193,2023
2,4,2,,,,,,6.0,,,2,1,1102.3,1,1,1,1870.557703,친구,일본,0.0027215821464211198,7.005154184969269,2023
3,6,2,,,,,,6.0,,,1,1,2249.4,1,1,1,582.8330148,친구,대만,0.0013336889837289943,7.7184187929699215,2023
3,5,2,,,,,5.0,6.0,,,1,1,2363.5,2,1,1,522.2452287,가족,대만,0.0016924053310767928,7.767898850233291,2023
3,5,2,,2.0,3.0,4.0,5.0,,,,1,1,1010.6,2,1,1,672.7269633,가족,대만,0.003958044725905403,6.918299492857808,2023
3,5,2,,,3.0,,5.0,,,,1,1,1121.44,2,1,1,522.2452287,가족,대만,0.003566842630903124,7.022368852752015,2023
2,4,1,1.0,,,,,,,,1,2,730.0,1,1,1,1192.819028,혼자,일본,0.00410958904109589,6.593044534142437,2023
4,17,2,,,,,,6.0,,,1,1,4600.0,3,1,1,418.4058064,친구,미국,0.0010869565217391304,8.433811582477187,2023
16,6,1,1.0,,,,,,,,1,2,1254.23,1,1,1,165.7764903,혼자,영국,0.0023919057908039195,7.134277117452894,2023
3,4,2,,2.0,,,,,,,1,1,563.98,3,1,1,582.8330148,가족,대만,0.008865562608603142,6.335018789876395,2023
4,14,1,1.0,,,,,,,,1,1,1050.0,1,1,1,1073.26015,혼자,미국,0.002857142857142857,6.956545443151569,2023
1,7,2,,,,,,6.0,,,1,1,1119.1,1,1,1,658.9108942,친구,중국,0.0026807255830578144,7.020280069823982,2023
16,5,2,,,,,,6.0,,,1,1,2006.76,2,1,1,165.7764903,친구,영국,0.0019932627718312105,7.6042767601810315,2023
6,7,1,1.0,,,,,,,,1,1,9549.51,1,1,1,437.614893,혼자,태국,0.00031415224446071057,9.164245123257906,2023
2,4,2,,,,,,6.0,,,1,1,558.45,1,1,3,1870.557703,친구,일본,0.00895335303071,6.325165088986836,2023
1,5,1,1.0,,,,,,,,1,2,1097.44,1,1,1,658.9108942,혼자,중국,0.0027336346406181657,7.0007354737510115,2023
6,6,1,1.0,,,,,,,,1,1,1291.5,1,1,1,437.614893,혼자,태국,0.0023228803716608595,7.163559612535895,2023
2,30,1,1.0,,,,,,,,1,1,459.9,1,1,3,1870.557703,혼자,일본,0.01087192868014786,6.1310090745458785,2023
2,3,2,,,3.0,,,,,,1,1,202.21,1,1,1,1870.557703,가족,일본,0.01483606152020177,5.309306761347639,2023
16,15,2,,,3.0,,,,,,1,1,1883.33,2,1,1,282.9634417,가족,영국,0.0021238975644204683,7.540796765559306,2023
16,8,2,,2.0,,,,,,,1,1,1151.5,2,3,1,282.9634417,가족,영국,0.005210594876248371,7.04882071926074,2023
3,8,2,,,,,5.0,,,,1,1,945.4,1,1,1,522.2452287,가족,대만,0.0031732599957689867,6.8516081183591355,2023
5,10,2,,,,,,6.0,,,1,1,1786.79,2,1,1,632.8529733,친구,홍콩,0.002238651436374728,7.488175992865034,2023
5,5,1,1.0,,,,,,,,1,2,1465.1,1,1,1,326.7221957,혼자,홍콩,0.0020476417991945944,7.289678778507267,2023
3,8,2,,,,,,6.0,,,1,1,1385.5,1,1,1,522.2452287,친구,대만,0.0021652832912306026,7.233816364303033,2023
6,8,2,,2.0,,,,,,,1,1,1435.0,1,1,1,602.5928754,가족,태국,0.0020905923344947735,7.268920128193722,2023
5,5,2,,,3.0,,5.0,,,,1,1,828.1,1,1,1,176.0555322,가족,홍콩,0.003622750875498128,6.7191339200396545,2023
3,5,2,,,,,5.0,,,,1,1,978.0,1,1,1,582.8330148,가족,대만,0.003067484662576687,6.885509670034818,2023
5,6,2,,,,,,6.0,,,1,1,2038.4,1,1,1,204.2517936,친구,홍콩,0.0014717425431711145,7.619920465377844,2023
3,5,2,,,,,5.0,,,,1,1,1043.2,1,1,1,510.4071612,가족,대만,0.002875766871165644,6.950048191172389,2023
6,3,1,1.0,,,,,,,,1,2,574.0,1,1,1,336.2872231,혼자,태국,0.005226480836236934,6.352629396319567,2023
1,3,1,1.0,,,,,,,,1,2,606.48,1,1,1,1882.899124,혼자,중국,0.004946576968737634,6.407671751748048,2023
6,4,2,,,,,5.0,,,,3,1,430.5,1,1,1,780.1449817,가족,태국,0.006968641114982578,6.064947323867785,2023
2,5,2,,,,,,6.0,,,1,1,678.9,1,1,1,1443.425828,친구,일본,0.004418912947414936,6.520473841307601,2023
1,10,1,1.0,,,,,,,,1,1,2257.08,1,1,1,682.3337103,혼자,중국,0.0013291509383805626,7.721827221470713,2023
6,6,2,,,,,5.0,,,,1,1,287.0,1,1,1,780.1449817,가족,태국,0.010452961672473868,5.659482215759621,2023
1,6,1,1.0,,,,,,,,1,1,960.26,1,1,1,1032.155582,혼자,중국,0.0031241538749921896,6.867204081126489,2023
1,5,2,,,,,,6.0,,,1,1,375.44,1,1,1,1882.899124,친구,중국,0.007990624334114639,5.928098671486162,2023
5,7,2,,2.0,,,,,,,1,1,2293.2,1,1,1,507.5444432,가족,홍콩,0.0013082155939298798,7.737703501034227,2023
1,81,1,1.0,,,,,,,,1,2,4073.22,1,1,4,715.8390428,혼자,중국,0.0014730360746534684,8.312189120429814,2023
2,3,2,,,,4.0,,,,,1,1,365.0,1,1,1,1192.819028,가족,일본,0.00821917808219178,5.8998973535824915,2023
1,17,1,1.0,,,,,,,,1,2,693.12,1,1,1,715.8390428,혼자,중국,0.00432825484764543,6.541203144372571,2023
18,8,2,,2.0,,,,,,,1,1,598.33,1,1,1,303.1508239,가족,독일,0.005013955509501445,6.3941424412081105,2023
2,3,2,,,,,,6.0,,,2,1,692.04,1,1,1,1870.557703,친구,일본,0.004335009537020981,6.5396437574153214,2023
1,13,1,1.0,,,,,,,,1,1,4957.25,2,1,1,1003.956655,혼자,중국,0.0008068989863331484,8.508606430478915,2023
1,8,2,,,,,,6.0,,,1,2,1480.1,1,1,1,682.3337103,친구,중국,0.002026890074994933,7.299864932043143,2023
1,15,2,,,,,,6.0,,,1,2,2036.04,1,1,1,1882.899124,친구,중국,0.001473448458772912,7.618762023842849,2023
5,7,2,,,,,,6.0,,,1,2,815.36,1,2,1,473.7872196,친구,홍콩,0.004905808477237049,6.703629733503689,2023
1,8,1,1.0,,,,,,,,1,1,1133.54,2,1,1,658.9108942,혼자,중국,0.0035287682834306685,7.033100758253043,2023
1,6,1,1.0,,,,,,,,1,1,1119.1,1,1,1,771.4624902,혼자,중국,0.0026807255830578144,7.020280069823982,2023
5,7,2,,,3.0,,,,,,1,1,1936.48,2,1,1,204.2517936,가족,홍콩,0.002065603569362968,7.568627170990293,2023
4,4,2,,2.0,,,,,,,1,1,1115.0,1,1,3,362.9611431,가족,미국,0.004484304932735426,7.016609683894219,2023
5,7,2,,,,,,6.0,,,1,1,1484.21,1,1,1,326.7221957,친구,홍콩,0.0020212773125096854,7.3026379231497724,2023
5,7,2,,,3.0,,,,,,1,1,541.45,1,1,1,204.2517936,가족,홍콩,0.005540677809585372,6.294250726074389,2023
1,8,1,1.0,,,,,,,,1,2,2238.2,1,1,1,715.8390428,혼자,중국,0.0013403627915289072,7.713427250383926,2023
5,6,2,,,,4.0,,,,,1,1,951.25,1,1,1,632.8529733,가족,홍콩,0.0031537450722733244,6.857776909175896,2023
2,3,2,,,,,,6.0,,,2,1,788.4,1,1,1,1870.557703,친구,일본,0.0038051750380517506,6.670005575278565,2023
2,7,1,1.0,,,,,,,,1,1,777.45,1,1,1,1265.721948,혼자,일본,0.0038587690526721975,6.656019333303825,2023
5,7,2,,,3.0,,,,,,1,1,2796.69,2,1,1,204.2517936,가족,홍콩,0.0014302622028183316,7.93619185402413,2023
1,26,1,1.0,,,,,,,,1,2,2166.0,1,1,1,658.9108942,혼자,중국,0.0013850415512465374,7.680637427560936,2023
10,9,2,,,,,,6.0,,,1,1,1023.82,2,3,1,332.1453736,친구,싱가포르,0.005860405149342658,6.931296008898118,2023
2,4,2,,,,,,6.0,,,1,1,532.9,1,1,3,1870.557703,친구,일본,0.009382623381497467,6.278333789302737,2023
1,5,2,,,,,,6.0,,,1,1,1444.0,1,1,1,682.3337103,친구,중국,0.002077562326869806,7.275172319452771,2023
10,7,2,,,3.0,,,,,,1,1,1459.07,1,1,1,422.7468958,가족,싱가포르,0.002056104230777139,7.285554525439045,2023
4,1,2,,2.0,,,,,,,1,1,2500.0,1,1,1,362.9611431,가족,미국,0.0012,7.824046010856292,2023
7,13,1,1.0,,,,,,,,1,2,1050.07,1,1,1,396.0346138,혼자,베트남,0.002856952393649947,6.956612107596112,2023
18,7,2,,2.0,,,,,,,1,1,1300.0,1,1,1,134.9227452,가족,독일,0.002307692307692308,7.170119543449628,2023
10,8,2,,,,,,6.0,,,1,1,2789.54,3,1,1,259.7156204,친구,싱가포르,0.0017924102181721719,7.933631986670137,2023
10,7,2,,2.0,,,,,,,1,1,908.83,1,1,1,467.1360026,가족,싱가포르,0.003300947371895734,6.812158057985431,2023
10,7,2,,,,,5.0,,,,1,1,1563.55,1,1,1,422.7468958,가족,싱가포르,0.0019187106264590195,7.354714155919661,2023
10,12,2,,2.0,,4.0,,,,,1,2,4599.78,1,1,1,422.7468958,가족,싱가포르,0.0006522051054615656,8.433763755246526,2023
10,8,2,,,,,,6.0,,,1,1,3212.43,1,1,1,259.7156204,친구,싱가포르,0.0009338724890503451,8.074782939082803,2023
7,6,2,,2.0,,,,,,,3,1,735.0,1,1,1,396.0346138,가족,베트남,0.004081632653061225,6.5998704992128365,2023
6,4,2,,2.0,,,,,,,3,1,645.75,1,1,1,437.614893,가족,태국,0.004645760743321719,6.47041243197595,2023
6,10,1,1.0,,,,,,,,1,1,7750.0,1,1,1,336.2872231,혼자,태국,0.0003870967741935484,8.955448122347393,2023
10,8,1,1.0,,,,,,,,1,1,1268.65,1,2,1,193.3838828,혼자,싱가포르,0.0031529578686004807,7.145708621949827,2023
2,3,2,,,,,5.0,,,,1,1,281.05,1,1,1,1192.819028,가족,일본,0.010674257249599715,5.638532589448084,2023
2,4,2,,,,,,6.0,,,1,1,294.56,1,1,1,1870.557703,친구,일본,0.010184682237914177,5.685482717484768,2023
6,5,2,,,,,5.0,,,,1,1,478.33,1,1,1,336.2872231,가족,태국,0.006271820709551983,6.170300870860216,2023
2,7,1,1.0,,,,,,,,1,1,167.9,1,1,1,1265.721948,혼자,일본,0.01786777843954735,5.123368564083496,2023
6,6,2,,,,,,,7.0,,1,2,574.0,1,1,1,780.1449817,직장동료,태국,0.005226480836236934,6.352629396319567,2023
4,8,1,1.0,,,,,,,,1,1,710.0,1,1,1,658.8649915,혼자,미국,0.004225352112676056,6.565264970035361,2023
5,5,2,,2.0,,,,,,,1,1,1049.78,1,1,1,204.2517936,가족,홍콩,0.0028577416220541448,6.956335897388866,2023
2,3,2,,,3.0,,5.0,,,,2,1,865.05,1,1,1,1870.557703,가족,일본,0.0034680076296167853,6.762787308729531,2023
6,7,2,,,,,5.0,,,,1,2,958.58,1,1,1,780.1449817,가족,태국,0.003129629243255649,6.86545302274823,2023
2,4,2,,,,,5.0,,,,1,1,934.4,1,1,4,1870.557703,가족,일본,0.006421232876712329,6.839904612073963,2023
6,6,2,,,,,5.0,,,,1,1,1205.4,4,1,1,546.6751992,가족,태국,0.004977600796416127,7.0945667410489435,2023
2,3,2,,,,,,6.0,,,1,2,346.75,1,3,1,1443.425828,친구,일본,0.014419610670511895,5.848604059194941,2023
5,4,2,,,3.0,,5.0,,,,1,1,2165.8,3,1,1,204.2517936,가족,홍콩,0.002308615753993905,7.680545087194279,2023
2,3,2,,,,,,6.0,,,1,1,386.9,1,1,1,1443.425828,친구,일본,0.007753941586973378,5.9581662617064675,2023
5,6,2,,,,,,6.0,,,1,1,1628.17,1,1,1,473.7872196,친구,홍콩,0.001842559437896534,7.395211963715248,2023
